Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
West Gear,1185732,11/09/2021,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,29,74,"2,146",1073.00,50%,Online
West Gear,1185732,11/09/2021,Midwest,Indiana,Indianapolis,Women's Street Footwear,23,49,"1,127",530.00,47%,Online
West Gear,1185732,11/09/2021,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,24,41,984,462.00,47%,Online
West Gear,1185732,11/09/2021,Midwest,Indiana,Indianapolis,Men's Apparel,33,42,"1,386",554.00,40%,Online
West Gear,1185732,11/09/2021,Midwest,Indiana,Indianapolis,Women's Apparel,36,68,"2,448",1273.00,52%,Online
West Gear,1185732,10/10/2021,Midwest,Indiana,Indianapolis,Men's Street Footwear,41,116,"4,756",2521.00,53%,Online
West Gear,1185732,10/10/2021,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,32,65,"2,080",1144.00,55%,Online
West Gear,1185732,10/10/2021,Midwest,Indiana,Indianapolis,Women's Street Footwear,32,38,"1,216",572.00,47%,Online
West Gear,1185732,10/10/2021,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,33,44,"1,452",668.00,46%,Online
West Gear,1185732,10/10/2021,Midwest,Indiana,Indianapolis,Men's Apparel,41,38,"1,558",686.00,44%,Online
West Gear,1185732,10/10/2021,Midwest,Indiana,Indianapolis,Women's Apparel,48,83,"3,984",2112.00,53%,Online
West Gear,1185732,10/11/2021,Midwest,Indiana,Indianapolis,Men's Street Footwear,41,123,"5,043",2572.00,51%,Online
West Gear,1185732,10/11/2021,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,33,98,"3,234",1779.00,55%,Online
West Gear,1185732,10/11/2021,Midwest,Indiana,Indianapolis,Women's Street Footwear,32,81,"2,592",1244.00,48%,Online
West Gear,1185732,10/11/2021,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,34,83,"2,822",1411.00,50%,Online
West Gear,1185732,10/11/2021,Midwest,Indiana,Indianapolis,Men's Apparel,55,75,"4,125",1650.00,40%,Online
West Gear,1185732,10/11/2021,Midwest,Indiana,Indianapolis,Women's Apparel,61,91,"5,551",2998.00,54%,Online
West Gear,1185732,09/12/2021,Midwest,Indiana,Indianapolis,Men's Street Footwear,58,150,"8,700",4437.00,51%,Online
West Gear,1185732,09/12/2021,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,49,108,"5,292",2911.00,55%,Online
West Gear,1185732,09/12/2021,Midwest,Indiana,Indianapolis,Women's Street Footwear,49,105,"5,145",2367.00,46%,Online
West Gear,1185732,09/12/2021,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,45,87,"3,915",1958.00,50%,Online
West Gear,1185732,09/12/2021,Midwest,Indiana,Indianapolis,Men's Apparel,54,84,"4,536",1950.00,43%,Online
West Gear,1185732,09/12/2021,Midwest,Indiana,Indianapolis,Women's Apparel,62,120,"7,440",3720.00,50%,Online
West Gear,1185732,17/01/2021,Midwest,Indiana,Indianapolis,Men's Street Footwear,32,125,"4,000",2080.00,52%,Online
West Gear,1185732,17/01/2021,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,32,75,"2,400",1320.00,55%,Online
West Gear,1185732,17/01/2021,Midwest,Indiana,Indianapolis,Women's Street Footwear,25,87,"2,175",1196.00,55%,Online
West Gear,1185732,17/01/2021,Midwest,Indiana,Indianapolis,Women's Athletic Footwear,29,45,"1,305",705.00,54%,Online
West Gear,1185732,17/01/2021,Midwest,Indiana,Indianapolis,Men's Apparel,41,54,"2,214",1129.00,51%,Online
West Gear,1185732,17/01/2021,Midwest,Indiana,Indianapolis,Women's Apparel,34,75,"2,550",1275.00,50%,Online
West Gear,1185732,17/02/2021,Midwest,Indiana,Indianapolis,Men's Street Footwear,33,149,"4,917",2655.00,54%,Online
West Gear,1185732,17/02/2021,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,38,50,"1,900",1045.00,55%,Online
West Gear,1185732,17/02/2021,Midwest,Indiana,Indianapolis,Women's Street Footwear,27,75,"2,025",1033.00,51%,Online
West Gear,1185732,17/02/2021,Northeast,West Virginia,Charleston,Women's Athletic Footwear,34,49,"1,666",883.00,53%,Online
West Gear,1185732,17/02/2021,Northeast,West Virginia,Charleston,Men's Apparel,48,65,"3,120",1654.00,53%,Online
West Gear,1185732,17/02/2021,Northeast,West Virginia,Charleston,Women's Apparel,24,105,"2,520",1361.00,54%,Online
West Gear,1185732,16/03/2021,Northeast,West Virginia,Charleston,Men's Street Footwear,28,165,"4,620",2356.00,51%,Online
West Gear,1185732,16/03/2021,Northeast,West Virginia,Charleston,Men's Athletic Footwear,27,69,"1,863",1006.00,54%,Online
West Gear,1185732,16/03/2021,Northeast,West Virginia,Charleston,Women's Street Footwear,19,91,"1,729",934.00,54%,Online
West Gear,1185732,16/03/2021,Northeast,West Virginia,Charleston,Women's Athletic Footwear,23,49,"1,127",597.00,53%,Online
West Gear,1185732,16/03/2021,Northeast,West Virginia,Charleston,Men's Apparel,37,59,"2,183",1092.00,50%,Online
West Gear,1185732,16/03/2021,Northeast,West Virginia,Charleston,Women's Apparel,29,81,"2,349",1268.00,54%,Online
West Gear,1185732,17/04/2021,Northeast,West Virginia,Charleston,Men's Street Footwear,27,143,"3,861",1969.00,51%,Online
West Gear,1185732,17/04/2021,Northeast,West Virginia,Charleston,Men's Athletic Footwear,28,75,"2,100",1155.00,55%,Online
West Gear,1185732,17/04/2021,Northeast,West Virginia,Charleston,Women's Street Footwear,19,68,"1,292",698.00,54%,Online
West Gear,1185732,17/04/2021,Northeast,West Virginia,Charleston,Women's Athletic Footwear,25,47,"1,175",611.00,52%,Online
West Gear,1185732,17/04/2021,Northeast,West Virginia,Charleston,Men's Apparel,60,56,"3,360",1848.00,55%,Online
West Gear,1185732,17/04/2021,Northeast,West Virginia,Charleston,Women's Apparel,47,94,"4,418",2253.00,51%,Online
West Gear,1185732,18/05/2021,Northeast,West Virginia,Charleston,Men's Street Footwear,58,179,"10,382",5399.00,52%,Online
West Gear,1185732,18/05/2021,Northeast,West Virginia,Charleston,Men's Athletic Footwear,37,87,"3,219",1642.00,51%,Online
West Gear,1185732,18/05/2021,Northeast,West Virginia,Charleston,Women's Street Footwear,32,77,"2,464",1355.00,55%,Online
West Gear,1185732,18/05/2021,Northeast,West Virginia,Charleston,Women's Athletic Footwear,33,50,"1,650",908.00,55%,Online
West Gear,1185732,18/05/2021,Northeast,West Virginia,Charleston,Men's Apparel,42,68,"2,856",1542.00,54%,Online
West Gear,1185732,18/05/2021,Northeast,West Virginia,Charleston,Women's Apparel,52,95,"4,940",2717.00,55%,Online
West Gear,1185732,17/06/2021,Northeast,West Virginia,Charleston,Men's Street Footwear,43,150,"6,450",3354.00,52%,Online
West Gear,1185732,17/06/2021,Northeast,West Virginia,Charleston,Men's Athletic Footwear,37,119,"4,403",2202.00,50%,Online
West Gear,1185732,17/06/2021,Northeast,West Virginia,Charleston,Women's Street Footwear,33,81,"2,673",1443.00,54%,Online
West Gear,1185732,17/06/2021,Northeast,West Virginia,Charleston,Women's Athletic Footwear,33,69,"2,277",1184.00,52%,Online
West Gear,1185732,17/06/2021,Northeast,West Virginia,Charleston,Men's Apparel,41,74,"3,034",1669.00,55%,Online
West Gear,1185732,17/06/2021,Northeast,West Virginia,Charleston,Women's Apparel,59,115,"6,785",3528.00,52%,Online
West Gear,1185732,16/07/2021,Northeast,West Virginia,Charleston,Men's Street Footwear,55,182,"10,010",5205.00,52%,Online
West Gear,1185732,16/07/2021,Northeast,West Virginia,Charleston,Men's Athletic Footwear,50,116,"5,800",3074.00,53%,Online
West Gear,1185732,16/07/2021,Northeast,West Virginia,Charleston,Women's Street Footwear,49,98,"4,802",2545.00,53%,Online
West Gear,1185732,16/07/2021,Northeast,West Virginia,Charleston,Women's Athletic Footwear,48,77,"3,696",1885.00,51%,Online
West Gear,1185732,16/07/2021,Northeast,West Virginia,Charleston,Men's Apparel,54,87,"4,698",2537.00,54%,Online
West Gear,1185732,16/07/2021,Northeast,West Virginia,Charleston,Women's Apparel,63,133,"8,379",4525.00,54%,Online
West Gear,1185732,17/08/2021,Northeast,West Virginia,Charleston,Men's Street Footwear,46,131,"6,026",3134.00,52%,Online
West Gear,1185732,17/08/2021,Northeast,West Virginia,Charleston,Men's Athletic Footwear,42,90,"3,780",2079.00,55%,Online
West Gear,1185732,17/08/2021,Northeast,West Virginia,Charleston,Women's Street Footwear,38,87,"3,306",1719.00,52%,Online
West Gear,1185732,17/08/2021,Northeast,West Virginia,Charleston,Women's Athletic Footwear,36,72,"2,592",1322.00,51%,Online
West Gear,1185732,17/08/2021,Northeast,West Virginia,Charleston,Men's Apparel,49,68,"3,332",1799.00,54%,Online
West Gear,1185732,17/08/2021,Northeast,West Virginia,Charleston,Women's Apparel,54,115,"6,210",3353.00,54%,Online
West Gear,1185732,18/09/2021,Northeast,West Virginia,Charleston,Men's Street Footwear,34,154,"5,236",2670.00,51%,Online
West Gear,1185732,18/09/2021,Northeast,West Virginia,Charleston,Men's Athletic Footwear,29,91,"2,639",1399.00,53%,Online
West Gear,1185732,18/09/2021,Northeast,West Virginia,Charleston,Women's Street Footwear,24,68,"1,632",881.00,54%,Online
West Gear,1185732,18/09/2021,Northeast,West Virginia,Charleston,Women's Athletic Footwear,23,59,"1,357",679.00,50%,Online
West Gear,1185732,18/09/2021,Northeast,West Virginia,Charleston,Men's Apparel,32,61,"1,952",1015.00,52%,Online
West Gear,1185732,18/09/2021,Northeast,West Virginia,Charleston,Women's Apparel,36,75,"2,700",1377.00,51%,Online
West Gear,1185732,17/10/2021,Northeast,West Virginia,Charleston,Men's Street Footwear,41,115,"4,715",2546.00,54%,Online
West Gear,1185732,17/10/2021,Northeast,West Virginia,Charleston,Men's Athletic Footwear,32,80,"2,560",1331.00,52%,Online
West Gear,1185732,17/10/2021,Northeast,West Virginia,Charleston,Women's Street Footwear,33,44,"1,452",770.00,53%,Online
West Gear,1185732,17/10/2021,Northeast,West Virginia,Charleston,Women's Athletic Footwear,32,47,"1,504",797.00,53%,Online
West Gear,1185732,17/10/2021,Northeast,West Virginia,Charleston,Men's Apparel,41,53,"2,173",1195.00,55%,Online
Foot Locker,1185732,17/10/2021,Northeast,West Virginia,Charleston,Women's Apparel,47,84,"3,948",1974.00,50%,Online
Foot Locker,1185732,17/11/2021,Northeast,West Virginia,Charleston,Men's Street Footwear,44,117,"5,148",2677.00,52%,Online
Foot Locker,1185732,17/11/2021,Northeast,West Virginia,Charleston,Men's Athletic Footwear,33,95,"3,135",1662.00,53%,Online
Foot Locker,1185732,17/11/2021,Northeast,West Virginia,Charleston,Women's Street Footwear,32,77,"2,464",1232.00,50%,Online
Foot Locker,1185732,17/11/2021,Northeast,West Virginia,Charleston,Women's Athletic Footwear,38,91,"3,458",1902.00,55%,Online
Foot Locker,1185732,17/11/2021,Northeast,West Virginia,Charleston,Men's Apparel,62,78,"4,836",2563.00,53%,Online
Foot Locker,1185732,17/11/2021,Northeast,West Virginia,Charleston,Women's Apparel,64,100,"6,400",3264.00,51%,Online
Foot Locker,1185732,16/12/2021,Northeast,West Virginia,Charleston,Men's Street Footwear,60,176,"10,560",5491.00,52%,Online
Foot Locker,1185732,16/12/2021,Northeast,West Virginia,Charleston,Men's Athletic Footwear,52,135,"7,020",3650.00,52%,Online
West Gear,1185732,16/12/2021,Northeast,West Virginia,Charleston,Women's Street Footwear,50,112,"5,600",2968.00,53%,Online
Foot Locker,1185732,16/12/2021,Northeast,West Virginia,Charleston,Women's Athletic Footwear,53,102,"5,406",2757.00,51%,Online
Foot Locker,1185732,16/12/2021,Northeast,West Virginia,Charleston,Men's Apparel,61,95,"5,795",2898.00,50%,Online
Foot Locker,1185732,16/12/2021,Northeast,West Virginia,Charleston,Women's Apparel,68,122,"8,296",4563.00,55%,Online
Foot Locker,1185732,24/01/2021,Northeast,West Virginia,Charleston,Men's Street Footwear,33,106,"3,498",1749.00,50%,Online
Foot Locker,1185732,24/01/2021,Northeast,West Virginia,Charleston,Men's Athletic Footwear,34,68,"2,312",1087.00,47%,Online
Foot Locker,1185732,24/01/2021,Northeast,West Virginia,Charleston,Women's Street Footwear,24,63,"1,512",696.00,46%,Online
Foot Locker,1185732,24/01/2021,Northeast,West Virginia,Charleston,Women's Athletic Footwear,28,20,560,280.00,50%,Online
Foot Locker,1185732,24/01/2021,Northeast,West Virginia,Charleston,Men's Apparel,42,33,"1,386",596.00,43%,Online
Foot Locker,1185732,24/01/2021,Northeast,West Virginia,Charleston,Women's Apparel,33,59,"1,947",779.00,40%,Online
Foot Locker,1185732,22/02/2021,Northeast,West Virginia,Charleston,Men's Street Footwear,32,138,"4,416",2340.00,53%,Online
West Gear,1185732,22/02/2021,Northeast,West Virginia,Charleston,Men's Athletic Footwear,34,38,"1,292",594.00,46%,Online
West Gear,1185732,22/02/2021,Northeast,West Virginia,Charleston,Women's Street Footwear,24,46,"1,104",519.00,47%,Online
West Gear,1185732,22/02/2021,Northeast,Maryland,Baltimore,Women's Athletic Footwear,28,14,392,196.00,50%,Online
West Gear,1185732,22/02/2021,Northeast,Maryland,Baltimore,Men's Apparel,41,31,"1,271",572.00,45%,Online
West Gear,1185732,22/02/2021,Northeast,Maryland,Baltimore,Women's Apparel,34,63,"2,142",921.00,43%,Online
West Gear,1185732,20/03/2021,Northeast,Maryland,Baltimore,Men's Street Footwear,32,125,"4,000",2120.00,53%,Online
West Gear,1185732,20/03/2021,Northeast,Maryland,Baltimore,Men's Athletic Footwear,34,39,"1,326",623.00,47%,Online
West Gear,1185732,20/03/2021,Northeast,Maryland,Baltimore,Women's Street Footwear,24,53,"1,272",623.00,49%,Online
West Gear,1185732,20/03/2021,Northeast,Maryland,Baltimore,Women's Athletic Footwear,29,7,203,93.00,46%,Online
West Gear,1185732,20/03/2021,Northeast,Maryland,Baltimore,Men's Apparel,43,22,946,407.00,43%,Online
West Gear,1185732,20/03/2021,Northeast,Maryland,Baltimore,Women's Apparel,33,49,"1,617",728.00,45%,Online
West Gear,1185732,21/04/2021,Northeast,Maryland,Baltimore,Men's Street Footwear,33,128,"4,224",2154.00,51%,Online
West Gear,1185732,21/04/2021,Northeast,Maryland,Baltimore,Men's Athletic Footwear,32,31,992,466.00,47%,Online
West Gear,1185732,21/04/2021,Northeast,Maryland,Baltimore,Women's Street Footwear,24,33,792,388.00,49%,Online
West Gear,1185732,21/04/2021,Northeast,Maryland,Baltimore,Women's Athletic Footwear,27,13,351,165.00,47%,Online
West Gear,1185732,21/04/2021,Northeast,Maryland,Baltimore,Men's Apparel,41,15,615,277.00,45%,Online
West Gear,1185732,21/04/2021,Northeast,Maryland,Baltimore,Women's Apparel,32,52,"1,664",732.00,44%,Online
West Gear,1185732,20/05/2021,Northeast,Maryland,Baltimore,Men's Street Footwear,49,118,"5,782",3007.00,52%,Online
West Gear,1185732,20/05/2021,Northeast,Maryland,Baltimore,Men's Athletic Footwear,42,47,"1,974",908.00,46%,Online
West Gear,1185732,20/05/2021,Northeast,Maryland,Baltimore,Women's Street Footwear,36,38,"1,368",657.00,48%,Online
West Gear,1185732,20/05/2021,Northeast,Maryland,Baltimore,Women's Athletic Footwear,37,30,"1,110",533.00,48%,Online
West Gear,1185732,20/05/2021,Northeast,Maryland,Baltimore,Men's Apparel,49,36,"1,764",741.00,42%,Online
West Gear,1185732,20/05/2021,Northeast,Maryland,Baltimore,Women's Apparel,52,63,"3,276",1343.00,41%,Online
West Gear,1185732,22/06/2021,Northeast,Maryland,Baltimore,Men's Street Footwear,47,125,"5,875",2938.00,50%,Online
West Gear,1185732,22/06/2021,Northeast,Maryland,Baltimore,Men's Athletic Footwear,41,75,"3,075",1445.00,47%,Online
Foot Locker,1185732,22/06/2021,Northeast,Maryland,Baltimore,Women's Street Footwear,37,47,"1,739",870.00,50%,Online
Foot Locker,1185732,22/06/2021,Northeast,Maryland,Baltimore,Women's Athletic Footwear,37,44,"1,628",814.00,50%,Online
Foot Locker,1185732,22/06/2021,Northeast,Maryland,Baltimore,Men's Apparel,49,42,"2,058",906.00,44%,Online
Foot Locker,1185732,22/06/2021,Northeast,Maryland,Baltimore,Women's Apparel,53,84,"4,452",2003.00,45%,Online
Foot Locker,1185732,20/07/2021,Northeast,Maryland,Baltimore,Men's Street Footwear,49,131,"6,419",3338.00,52%,Online
Sports Direct,1185732,20/07/2021,Northeast,Maryland,Baltimore,Men's Athletic Footwear,42,72,"3,024",1452.00,48%,Online
Sports Direct,1185732,20/07/2021,Northeast,Maryland,Baltimore,Women's Street Footwear,37,60,"2,220",1088.00,49%,Online
Sports Direct,1185732,20/07/2021,Northeast,Maryland,Baltimore,Women's Athletic Footwear,36,45,"1,620",761.00,47%,Online
Sports Direct,1185732,20/07/2021,Northeast,Maryland,Baltimore,Men's Apparel,46,51,"2,346",1056.00,45%,Online
Sports Direct,1185732,20/07/2021,Northeast,Maryland,Baltimore,Women's Apparel,54,102,"5,508",2313.00,42%,Online
Sports Direct,1185732,21/08/2021,Northeast,Maryland,Baltimore,Men's Street Footwear,48,135,"6,480",3434.00,53%,Online
Sports Direct,1185732,21/08/2021,Northeast,Maryland,Baltimore,Men's Athletic Footwear,41,83,"3,403",1702.00,50%,Online
Sports Direct,1185732,21/08/2021,Northeast,Maryland,Baltimore,Women's Street Footwear,39,60,"2,340",1170.00,50%,Online
Sports Direct,1185732,21/08/2021,Northeast,Maryland,Baltimore,Women's Athletic Footwear,37,44,"1,628",749.00,46%,Online
Sports Direct,1185732,21/08/2021,Northeast,Maryland,Baltimore,Men's Apparel,47,38,"1,786",804.00,45%,Online
Sports Direct,1185732,21/08/2021,Northeast,Maryland,Baltimore,Women's Apparel,53,81,"4,293",1846.00,43%,Online
Sports Direct,1185732,20/09/2021,Northeast,Maryland,Baltimore,Men's Street Footwear,49,128,"6,272",3199.00,51%,Online
Sports Direct,1185732,20/09/2021,Northeast,Maryland,Baltimore,Men's Athletic Footwear,44,63,"2,772",1247.00,45%,Online
Sports Direct,1185732,20/09/2021,Northeast,Maryland,Baltimore,Women's Street Footwear,38,36,"1,368",684.00,50%,Online
Sports Direct,1185732,20/09/2021,Northeast,Maryland,Baltimore,Women's Athletic Footwear,36,25,900,405.00,45%,Online
Sports Direct,1185732,20/09/2021,Northeast,Maryland,Baltimore,Men's Apparel,48,30,"1,440",619.00,43%,Online
Sports Direct,1185732,20/09/2021,Northeast,Maryland,Baltimore,Women's Apparel,54,50,"2,700",1080.00,40%,Online
Sports Direct,1185732,22/10/2021,Northeast,Maryland,Baltimore,Men's Street Footwear,52,113,"5,876",3173.00,54%,Online
Sports Direct,1185732,22/10/2021,Northeast,Maryland,Baltimore,Men's Athletic Footwear,48,58,"2,784",1281.00,46%,Online
Sports Direct,1185732,22/10/2021,Northeast,Maryland,Baltimore,Women's Street Footwear,49,25,"1,225",564.00,46%,Online
Foot Locker,1185732,22/10/2021,Northeast,Maryland,Baltimore,Women's Athletic Footwear,49,21,"1,029",515.00,50%,Online
Foot Locker,1185732,22/10/2021,Northeast,Maryland,Baltimore,Men's Apparel,56,20,"1,120",448.00,40%,Online
Foot Locker,1185732,22/10/2021,Northeast,Maryland,Baltimore,Women's Apparel,60,52,"3,120",1248.00,40%,Online
Foot Locker,1185732,21/11/2021,Northeast,Maryland,Baltimore,Men's Street Footwear,58,88,"5,104",2807.00,55%,Online
Foot Locker,1185732,21/11/2021,Northeast,Maryland,Baltimore,Men's Athletic Footwear,45,51,"2,295",1079.00,47%,Online
Foot Locker,1185732,21/11/2021,Northeast,Maryland,Baltimore,Women's Street Footwear,49,48,"2,352",1176.00,50%,Online
Foot Locker,1185732,21/11/2021,Northeast,Maryland,Baltimore,Women's Athletic Footwear,48,41,"1,968",905.00,46%,Online
Foot Locker,1185732,21/11/2021,Northeast,Maryland,Baltimore,Men's Apparel,56,31,"1,736",764.00,44%,Online
Foot Locker,1185732,21/11/2021,Northeast,Maryland,Baltimore,Women's Apparel,62,63,"3,906",1680.00,43%,Online
Foot Locker,1185732,20/12/2021,Northeast,Maryland,Baltimore,Men's Street Footwear,57,122,"6,954",3477.00,50%,Online
Foot Locker,1185732,20/12/2021,Northeast,Maryland,Baltimore,Men's Athletic Footwear,46,65,"2,990",1495.00,50%,Online
Foot Locker,1185732,20/12/2021,Northeast,Maryland,Baltimore,Women's Street Footwear,45,65,"2,925",1375.00,47%,Online
Foot Locker,1185732,20/12/2021,Northeast,Maryland,Baltimore,Women's Athletic Footwear,49,44,"2,156",1013.00,47%,Online
Foot Locker,1185732,20/12/2021,Northeast,Maryland,Baltimore,Men's Apparel,54,51,"2,754",1129.00,41%,Online
Foot Locker,1185732,20/12/2021,Northeast,Maryland,Baltimore,Women's Apparel,61,72,"4,392",1845.00,42%,Online
Foot Locker,1185732,17/01/2021,Northeast,Maryland,Baltimore,Men's Street Footwear,36,137,"4,932",2219.00,45%,Online
Foot Locker,1185732,17/01/2021,Northeast,Maryland,Baltimore,Men's Athletic Footwear,38,81,"3,078",1539.00,50%,Online
Foot Locker,1185732,17/01/2021,Northeast,Maryland,Baltimore,Women's Street Footwear,29,91,"2,639",1399.00,53%,Online
Foot Locker,1185732,17/01/2021,Northeast,Maryland,Baltimore,Women's Athletic Footwear,32,47,"1,504",827.00,55%,Online
Foot Locker,1185732,17/01/2021,Northeast,Maryland,Baltimore,Men's Apparel,49,59,"2,891",1214.00,42%,Online
Foot Locker,1185732,17/01/2021,Northeast,Maryland,Baltimore,Women's Apparel,36,81,"2,916",1487.00,51%,Online
Foot Locker,1185732,15/02/2021,Northeast,Maryland,Baltimore,Men's Street Footwear,39,144,"5,616",2808.00,50%,Online
Foot Locker,1185732,15/02/2021,Northeast,Maryland,Baltimore,Men's Athletic Footwear,37,61,"2,257",1038.00,46%,Online
Foot Locker,1185732,15/02/2021,Northeast,Maryland,Baltimore,Women's Street Footwear,27,69,"1,863",950.00,51%,Online
Foot Locker,1185732,15/02/2021,Northeast,Delaware,Wilmington,Women's Athletic Footwear,33,45,"1,485",817.00,55%,Online
Foot Locker,1185732,15/02/2021,Northeast,Delaware,Wilmington,Men's Apparel,45,65,"2,925",1199.00,41%,Online
